0.694323384,0.688290092,0.733098101,0.734585268,0.734322034,0.68890354,0.791149646,0.725583961,0.68534171,0.683472411,0.826791525,0.826791525,0.826791525,0.826791525,0.826791525
0.710674008,0.722618914,0.778271827,0.780889775,0.780582319,0.719211921,0.806063125,0.763842892,0.696739174,0.694369727,0.837132458,0.837132458,0.837132458,0.837132458,0.837132458
0.780210706,0.828220149,0.884145088,0.88789378,0.887530359,0.818847463,0.871535795,0.875910381,0.750673559,0.746507379,0.885762186,0.885762186,0.885762186,0.885762186,0.885762186
0.843675272,0.905874997,0.949577066,0.953347723,0.952977617,0.895329165,0.924198052,0.948241134,0.803912069,0.798370921,0.924491602,0.924491602,0.924491602,0.924491602,0.924491602
0.895221158,0.959354649,0.990764968,0.99425265,0.993895324,0.949508259,0.960720808,0.992067824,0.850474117,0.844068436,0.952393358,0.952393358,0.952393358,0.952393358,0.952393358
0.936123797,0.997081062,1.01869994,1.021849088,1.021512087,0.988353847,0.987067912,1.021181127,0.889979067,0.883111739,0.973393463,0.973393463,0.973393463,0.973393463,0.973393463
0.968533486,1.024655304,1.038807211,1.041627707,1.041313995,1.016983963,1.006781216,1.041902916,0.923182898,0.916142278,0.989757692,0.989757692,0.989757692,0.989757692,0.989757692
0.994378937,1.04549077,1.053925043,1.056444003,1.056154374,1.038697244,1.021931471,1.057360161,0.951046311,0.944028711,1.002811126,1.002811126,1.002811126,1.002811126,1.002811126
1.015193989,1.061691961,1.065672102,1.067920114,1.067654191,1.055600534,1.033831638,1.069295349,0.974479576,0.967613165,1.013409595,1.013409595,1.013409595,1.013409595,1.013409595
1.032149867,1.074598876,1.075040165,1.077046783,1.076803543,1.06906495,1.043357698,1.078763646,0.994271874,0.987636319,1.022142194,1.022142194,1.022142194,1.022142194,1.022142194
1.046127664,1.085094989,1.082671178,1.084463384,1.084241473,1.080006246,1.051113486,1.086442411,1.011081561,1.004722869,1.029430553,1.029430553,1.029430553,1.029430553,1.029430553
1.057787869,1.093782154,1.088998871,1.090600679,1.090398596,1.089052757,1.057525349,1.092786082,1.025447512,1.01938881,1.035584378,1.035584378,1.035584378,1.035584378,1.035584378
1.067628302,1.10108553,1.094330414,1.095763027,1.095579241,1.096649482,1.062901685,1.098113761,1.037807688,1.032056819,1.040836644,1.040836644,1.040836644,1.040836644,1.040836644
1.075888811,1.107069699,1.098609079,1.099886175,1.099719364,1.102897128,1.067348039,1.102399422,1.04841421,1.042972835,1.045269521,1.045269521,1.045269521,1.045269521,1.045269521
1.082689718,1.111785488,1.101901865,1.103039211,1.10288793,1.107851592,1.070912396,1.105677505,1.057408431,1.052275218,1.048931789,1.048931789,1.048931789,1.048931789,1.048931789
1.088409668,1.115717602,1.104673743,1.105689187,1.105551915,1.111976568,1.073875946,1.108407507,1.065122902,1.060287067,1.052046426,1.052046426,1.052046426,1.052046426,1.052046426
1.093317035,1.119107819,1.107084823,1.107992436,1.107867838,1.115522693,1.076408444,1.110771107,1.071819323,1.067265124,1.054747129,1.054747129,1.054747129,1.054747129,1.054747129
1.097592908,1.122083552,1.109210885,1.110022117,1.109909016,1.11862809,1.078612334,1.112851738,1.077693032,1.073402862,1.057119713,1.057119713,1.057119713,1.057119713,1.057119713
1.101363944,1.124724876,1.111102314,1.111826858,1.111724207,1.121380127,1.080555523,1.11470128,1.082891973,1.078848023,1.059225015,1.059225015,1.059225015,1.059225015,1.059225015
1.104722012,1.127088575,1.112797005,1.113443213,1.113350078,1.123840181,1.082286051,1.116357557,1.087530022,1.083715135,1.061108405,1.061108405,1.061108405,1.061108405,1.061108405
