1.003391777,1.392387705,1.281447768,2.110416503,1.104407033,0.871559615,0.961071613,0.961071613,0.938680862,0.880085557,0.911472445,0.486680933,0.70608471,0.501558715,0.500913126,1.270540973,0.790147886,0.789704577,0.83477791,1.004214771
0.995689065,1.391155438,1.279935983,2.108087897,1.103124217,0.870098209,0.959585337,0.959585337,0.931606667,0.874575626,0.905207522,0.485379294,0.703306282,0.500343204,0.499900569,1.2624052,0.788816933,0.786114963,0.830128359,0.997018629
0.983271477,1.388534202,1.277220598,2.103979768,1.100822948,0.870126184,0.959537915,0.959537915,0.919298166,0.863278501,0.893375902,0.480093401,0.694901308,0.494948587,0.494689628,1.253705843,0.775075616,0.766537057,0.807421877,0.975745856
0.965935442,1.379546327,1.268815206,2.090072292,1.093723069,0.868091306,0.957015455,0.957015455,0.902023316,0.846701652,0.876392836,0.471086097,0.681387186,0.48566272,0.485570549,1.240167973,0.753068037,0.738609789,0.776173813,0.948349667
0.946560235,1.365188761,1.255620514,2.068080581,1.082538312,0.863538081,0.951620475,0.951620475,0.882773434,0.827884443,0.857294302,0.460100262,0.665401803,0.47431419,0.474375275,1.223478245,0.728449051,0.709478109,0.744361851,0.920214611
0.92781492,1.34845096,1.240363783,2.042884241,1.069540633,0.857712503,0.944797784,0.944797784,0.864144694,0.809375822,0.838663249,0.448584301,0.649101762,0.462406874,0.462595719,1.206719517,0.703969774,0.68207937,0.715022355,0.893764771
0.910723187,1.330847806,1.224430683,2.016876611,1.055895428,0.851290987,0.937320966,0.937320966,0.84713209,0.792201428,0.821514216,0.437218184,0.633436801,0.45064399,0.450926363,1.191197558,0.680781708,0.657341488,0.688972782,0.869885592
0.895563056,1.313141403,1.208514961,1.991202721,1.042193809,0.844629534,0.929593169,0.929593169,0.832007978,0.776691368,0.806150013,0.426312881,0.618791289,0.439346762,0.439685054,1.177344107,0.659309615,0.63539094,0.666199539,0.848747457
0.882298459,1.295738236,1.192980783,1.966429918,1.028751828,0.837929863,0.921840693,0.921840693,0.818740208,0.762873824,0.792569013,0.416003068,0.605290361,0.428654778,0.429011897,1.165206581,0.639645222,0.616050212,0.646402756,0.830210897
0.870766302,1.278858389,1.178019123,1.942831424,1.015739937,0.831310737,0.914195521,0.914195521,0.807173189,0.750646746,0.780642105,0.40633388,0.592935645,0.418615587,0.418957159,1.154667638,0.621728885,0.59904262,0.629208862,0.814018513
0.860762419,1.262617153,1.163723987,1.920521319,1.003246298,0.824842755,0.906735264,0.906735264,0.797110883,0.739857954,0.770194522,0.397304051,0.581670842,0.40922905,0.409524404,1.145548982,0.605436713,0.58407691,0.61425243,0.799883838
0.852081263,1.247068473,1.15013322,1.899525054,0.991310834,0.818567209,0.899504667,0.899504667,0.788355123,0.73034338,0.761044285,0.388888712,0.571414908,0.400470701,0.400693145,1.137660766,0.590623054,0.57088075,0.601205044,0.787530813
0.844533287,1.232229633,1.137251711,1.879818558,0.97994471,0.812507041,0.892528013,0.892528013,0.780722454,0.721944976,0.75301969,0.381051824,0.562079106,0.392304487,0.392431177,1.130824099,0.577141038,0.559212088,0.589782441,0.776709665
0.837941793,1.218095694,1.125064508,1.861349788,0.969141413,0.806670804,0.885813964,0.885813964,0.774042538,0.714512859,0.745959719,0.373752239,0.553573477,0.3846891,0.384700896,1.124872032,0.564854373,0.548864361,0.579747082,0.76720547
0.83213346,1.204655902,1.113550815,1.844062613,0.958888517,0.801052638,0.879356725,0.879356725,0.768151696,0.707903811,0.739710199,0.366949249,0.545812015,0.377584031,0.377465661,1.119643492,0.553655751,0.539683389,0.570925592,0.758855351
0.827004744,1.191894971,1.10268866,1.827902271,0.949171898,0.795654525,0.873157856,0.873157856,0.762946715,0.702018576,0.734168871,0.360607199,0.538725902,0.370953248,0.370692081,1.115042725,0.543441487,0.53152764,0.563159871,0.751510489
0.82247309,1.17978509,1.092446352,1.812799528,0.939968724,0.790476822,0.867216322,0.867216322,0.75834314,0.696772164,0.729250098,0.354690421,0.53225085,0.364760349,0.364345765,1.110991383,0.534107788,0.52426119,0.556298937,0.745029852
0.81846131,1.168292856,1.082787799,1.798680288,0.931251922,0.78551604,0.861526872,0.861526872,0.754262775,0.692086201,0.724874908,0.349164431,0.526326427,0.358970101,0.358393282,1.107415017,0.52555958,0.517763659,0.550210574,0.739288575
0.814899436,1.157383525,1.073676275,1.785471854,0.922993383,0.780766239,0.856081728,0.856081728,0.7506353,0.687890185,0.720972365,0.343996996,0.520897288,0.353549579,0.352803324,1.104246381,0.517712466,0.511931669,0.544782816,0.734179866
0.811726245,1.147022848,1.065076083,1.773105386,0.915165425,0.77622011,0.85087176,0.85087176,0.747399404,0.684122158,0.717480418,0.339158524,0.51591358,0.348468547,0.347547091,1.101427301,0.510492323,0.506677399,0.539921968,0.729613837
0.808889297,1.137177902,1.056953295,1.761516781,0.907741476,0.77186964,0.845887212,0.845887212,0.744502608,0.680728429,0.714345653,0.334622098,0.511330804,0.343699491,0.342598323,1.098908611,0.503834261,0.501926478,0.535549891,0.725515324
0.806344156,1.127817471,1.049276055,1.750646859,0.900696386,0.767706535,0.841118124,0.841118124,0.741900406,0.67766281,0.711522463,0.330363342,0.507109414,0.339217482,0.337933175,1.096649186,0.497681472,0.497615897,0.531601367,0.721821545
0.804053321,1.118912185,1.042014654,1.740441243,0.894006536,0.763722468,0.836554603,0.836554603,0.739555184,0.674885691,0.708972033,0.326360227,0.503214328,0.334999977,0.33353004,1.094614725,0.491984142,0.493692143,0.528021793,0.718479963
0.801985153,1.110434548,1.035141501,1.730850093,0.887649856,0.759909242,0.83218698,0.83218698,0.737435153,0.672363118,0.706661342,0.322592855,0.499614426,0.331026595,0.329369339,1.092776581,0.486698485,0.490109616,0.524765265,0.715446455
0.800113045,1.102358912,1.028631054,1.721827827,0.881605803,0.756258921,0.828005937,0.828005937,0.735513509,0.670066041,0.704562351,0.319043258,0.496282131,0.32727892,0.32543334,1.091110831,0.481785917,0.486829325,0.521793011,0.712683779
0.798382175,1.094660832,1.022457924,1.713329886,0.875853774,0.752755347,0.823994167,0.823994167,0.733740901,0.667950863,0.702628722,0.315693031,0.493186226,0.32373844,0.3217046,1.089570021,0.477219864,0.483829656,0.519086681,0.71017414
0.79667328,1.087341998,1.016616561,1.705350848,0.870388985,0.749359805,0.820114414,0.820114414,0.732019687,0.665946609,0.700776848,0.312529295,0.490296659,0.320393715,0.318174107,1.088052316,0.473037232,0.48117896,0.516733838,0.707986474
0.795035076,1.080421346,1.011123427,1.697922485,0.865224949,0.746074969,0.816371118,0.816371118,0.730392223,0.664081012,0.699041223,0.309553207,0.487621794,0.317246051,0.314843083,1.08661357,0.469257723,0.478911546,0.514775684,0.706153032
0.793524615,1.073893174,1.005974363,1.691035496,0.860358624,0.742909722,0.812772687,0.812772687,0.7289038,0.662380211,0.697456987,0.30675999,0.485162042,0.314289933,0.311705279,1.085309569,0.465859643,0.476998636,0.513176715,0.704646133
0.792161363,1.067737966,1.001151913,1.684656229,0.85577612,0.739867033,0.809320655,0.809320655,0.727566871,0.660846925,0.696031544,0.304140145,0.48290698,0.311515094,0.308750033,1.084153494,0.462807651,0.475391588,0.511878998,0.7034163
0.790941827,1.061931761,0.99663398,1.678743532,0.851459658,0.736945897,0.80601236,0.80601236,0.726374518,0.659470499,0.694756126,0.301682326,0.480841059,0.308909535,0.30596526,1.083135556,0.46006406,0.474040029,0.510824485,0.702411781
0.789852746,1.05644999,0.992397644,1.673255808,0.847390668,0.734143196,0.802843045,0.802843045,0.725311961,0.658234997,0.693615448,0.299374842,0.478947169,0.306461011,0.303338817,1.082238044,0.457592939,0.472898396,0.509962574,0.701586568
0.788878285,1.051269002,0.988420765,1.668153759,0.8435511,0.731454766,0.799807008,0.799807008,0.724362739,0.65712359,0.692592934,0.297206385,0.477208492,0.304157738,0.300859105,1.081442613,0.455361624,0.471927945,0.509251926,0.700902783
0.788003312,1.046366674,0.984682642,1.663401394,0.839923981,0.728875986,0.796898213,0.796898213,0.723511488,0.656120597,0.691673115,0.295166355,0.475609368,0.301988698,0.298515328,1.080733105,0.453341136,0.47109683,0.508659983,0.700330545
0.787214612,1.041722603,0.981164242,1.658966261,0.836493606,0.7264021,0.794110613,0.794110613,0.722744919,0.655212242,0.690842497,0.293244983,0.47413563,0.299943752,0.296297565,1.080096253,0.451506117,0.470379404,0.508161648,0.699846849
0.786501108,1.037318104,0.977848215,1.654819327,0.833245575,0.724028391,0.791438322,0.791438322,0.722051944,0.654386779,0.690089692,0.291433344,0.472774665,0.298013637,0.29419676,1.0795215,0.449834538,0.469755251,0.507737819,0.69943422
0.785853679,1.03313613,0.974718815,1.650934715,0.83016674,0.72175028,0.788875697,0.788875697,0.721423457,0.653634329,0.689405236,0.289723319,0.471515334,0.296189927,0.292204669,1.079000531,0.448307339,0.469208219,0.50737404,0.699079454
0.785264967,1.029161144,0.971761784,1.647289396,0.82724512,0.719563398,0.786417405,0.786417405,0.720852105,0.652946703,0.688781384,0.288107539,0.470347863,0.294464974,0.290313797,1.07852689,0.446908018,0.4687255,0.507059309,0.698772512
0.784730264,1.025378812,0.968964116,1.643862654,0.824469725,0.717463961,0.784058764,0.784058764,0.720332925,0.652317742,0.688212588,0.286579322,0.469263822,0.292831816,0.28851729,1.078096633,0.44562157,0.468295861,0.50678396,0.698504695
0.78424732,1.02177516,0.966313304,1.640634609,0.821829963,0.715448887,0.781795792,0.781795792,0.719863018,0.651742899,0.687695131,0.285132383,0.468255649,0.291283869,0.286808619,1.07770796,0.444432894,0.467907334,0.506537008,0.698266481
0.783814502,1.018336022,0.963796774,1.637585191,0.819315173,0.713515436,0.779624813,0.779624813,0.719439952,0.651218041,0.68722573,0.283760584,0.467316064,0.289814676,0.285181357,1.07735931,0.443326335,0.467546734,0.506305755,0.69804704
0.783429696,1.015047078,0.961401865,1.63469418,0.816914613,0.71166094,0.777542203,0.777542203,0.719060874,0.650738841,0.686800807,0.282457877,0.466437878,0.288417869,0.283629163,1.077048364,0.442286084,0.467200417,0.506076814,0.697834902
0.783090048,1.011894159,0.959116087,1.63194174,0.814617654,0.709882693,0.775544303,0.775544303,0.718722351,0.650300716,0.686416374,0.281218365,0.46561407,0.287087241,0.282145857,1.076771941,0.441296839,0.466855304,0.505837383,0.697618942
0.782792087,1.008863608,0.956927436,1.629309026,0.812414039,0.70817792,0.773627424,0.773627424,0.718420537,0.649898989,0.686068196,0.280036403,0.464837946,0.28581685,0.280725534,1.07652628,0.440344436,0.46649979,0.505576302,0.697389268
0.782531944,1.00594262,0.954824703,1.626778745,0.810294125,0.706543773,0.771787866,0.771787866,0.718151396,0.649529094,0.685752005,0.278906696,0.464103317,0.284601135,0.279362665,1.076307357,0.439416396,0.466124424,0.505284814,0.697137894
0.782305532,1.003119524,0.952797718,1.62433558,0.808249095,0.704977338,0.770021942,0.770021942,0.717910894,0.649186734,0.685463672,0.277824383,0.463404624,0.283434995,0.278052184,1.076111142,0.438502327,0.46572234,0.504957006,0.696859179
0.782108655,1.000383997,0.950837546,1.621966497,0.806271111,0.703475624,0.768325993,0.768325993,0.717695095,0.648867978,0.685199302,0.276785096,0.462737032,0.28231386,0.276789549,1.07593376,0.437594194,0.465289492,0.50459002,0.696550059
0.781937047,0.997727218,0.94893661,1.619660927,0.804353427,0.702035553,0.766696376,0.766696376,0.71750021,0.648569282,0.684955269,0.275785,0.46209646,0.281233729,0.275570784,1.075771557,0.436686477,0.464824717,0.504184073,0.696210134
0.781786368,0.995141965,0.94708877,1.617410849,0.80249046,0.700653929,0.765129455,0.765129455,0.717322579,0.648287483,0.684728201,0.274820809,0.461479589,0.280191192,0.274392496,1.07562112,0.435776228,0.464329695,0.503742373,0.695841643
0.781652184,0.992622677,0.945289362,1.615210811,0.800677829,0.699327416,0.763621574,0.763621574,0.717158654,0.648019765,0.684514957,0.273889794,0.460883843,0.279183436,0.273251884,1.075479261,0.434863058,0.463808831,0.503270966,0.695449379
0.779349475,0.987335974,0.941002317,1.609115543,0.796712409,0.696937524,0.76088678,0.76088678,0.714842389,0.645545006,0.68211908,0.271282039,0.458113576,0.276440708,0.270389761,1.073439625,0.430812585,0.460246202,0.499675708,0.692125593
0.777114337,0.982051012,0.936722563,1.603032294,0.792752511,0.69456521,0.758169018,0.758169018,0.712585542,0.64311317,0.679774011,0.268678976,0.455359559,0.273701217,0.267528409,1.071476647,0.426744538,0.456675656,0.496076529,0.688825618
