123.5563071,128.7444425,103.4780595,100.5890078,100.6655391,129.1231843,119.2494592,129.5278132,135.207605,135.3540897,9.09903848,9.09903848,9.09903848,9.09903848,9.09903848
126.465935,135.1656378,109.8544088,106.9296257,107.0071934,134.8039719,121.497358,136.3576165,137.4561532,137.5121817,9.212842913,9.212842913,9.212842913,9.212842913,9.212842913
138.8401366,154.9183151,124.7986018,121.5820114,121.6683117,153.4789498,131.36601,156.3633741,148.0965955,147.8374623,9.748024698,9.748024698,9.748024698,9.748024698,9.748024698
150.1337898,169.4436297,134.0344383,130.54482,130.6402383,167.8141366,139.3037569,169.2755176,158.5997524,158.1084584,10.17425119,10.17425119,10.17425119,10.17425119,10.17425119
159.3064885,179.4469816,139.8481816,136.1460568,136.2494981,177.9690809,144.8088076,177.0992508,167.7857438,167.1583416,10.48131668,10.48131668,10.48131668,10.48131668,10.48131668
166.5851992,186.503695,143.791251,139.9249215,140.0353799,185.2500219,148.7800889,182.2964198,175.5794757,174.8904325,10.71242786,10.71242786,10.71242786,10.71242786,10.71242786
172.3525715,191.6614483,146.629427,142.6332683,142.7499515,190.6162474,151.7514621,185.9955755,182.1300919,181.4317623,10.89252012,10.89252012,10.89252012,10.89252012,10.89252012
176.951824,195.5587155,148.7633349,144.662109,144.784365,194.6860305,154.03505,188.7549296,187.627124,186.9543594,11.03617628,11.03617628,11.03617628,11.03617628,11.03617628
180.6559062,198.5891431,150.4214525,146.2335681,146.3608331,197.8542632,155.8287542,190.8855429,192.2501545,191.6249976,11.15281496,11.15281496,11.15281496,11.15281496,11.15281496
183.6732404,201.0033774,151.7437707,147.4833108,147.6150846,200.3779376,157.2646109,192.5757784,196.154877,195.59036,11.24891931,11.24891931,11.24891931,11.24891931,11.24891931
186.1606188,202.9666721,152.8209014,148.4988886,148.6347233,202.4286963,158.4336357,193.9465551,199.4711752,198.9741608,11.32912945,11.32912945,11.32912945,11.32912945,11.32912945
188.2355768,204.5916035,153.7140661,149.3392871,149.478781,204.1243101,159.4000916,195.0789972,202.3053611,201.8785868,11.39685376,11.39685376,11.39685376,11.39685376,11.39685376
189.9867026,205.9576977,154.4666227,150.0461833,150.1889767,205.5481862,160.2104631,196.0300694,204.743838,204.3873447,11.4546562,11.4546562,11.4546562,11.4546562,11.4546562
191.4566775,207.0770346,155.0705635,150.6107785,150.7565313,206.7192005,160.880659,196.7951252,206.8363451,206.5491399,11.50344107,11.50344107,11.50344107,11.50344107,11.50344107
192.6669132,207.9591215,155.5353459,151.0425334,151.1908983,207.6478302,161.4179122,197.380313,208.6107695,208.3913732,11.54374521,11.54374521,11.54374521,11.54374521,11.54374521
193.6847904,208.694622,155.9266014,151.4054027,151.5560944,208.4209863,161.8646062,197.86766,210.1327185,209.9780306,11.57802253,11.57802253,11.57802253,11.57802253,11.57802253
194.5580667,209.3287611,156.2669294,151.7207937,151.8735759,209.0856468,162.2463278,198.2895989,211.4538215,211.359957,11.60774441,11.60774441,11.60774441,11.60774441,11.60774441
195.3189672,209.885371,156.5670267,151.9987241,152.1533936,209.6677003,162.5785188,198.6610232,212.6126159,212.5754674,11.63385527,11.63385527,11.63385527,11.63385527,11.63385527
195.9900311,210.3794298,156.8340051,152.2458528,152.4022314,210.1835226,162.8714143,198.9911947,213.6382887,213.6538208,11.65702462,11.65702462,11.65702462,11.65702462,11.65702462
196.5876064,210.8215589,157.0732138,152.4671852,152.6251163,210.6446176,163.1322556,199.2868654,214.553306,214.6176981,11.67775178,11.67775178,11.67775178,11.67775178,11.67775178
197.1239435,211.2198232,157.28885,152.6666433,152.8259881,211.0596271,163.3664079,199.5532821,215.3752314,215.4849375,11.69642098,11.69642098,11.69642098,11.69642098,11.69642098
197.6084861,211.5805853,157.4842795,152.8473664,153.008002,211.435315,163.5779877,199.7946417,216.118,216.2697633,11.71333487,11.71333487,11.71333487,11.71333487,11.71333487
198.0486951,211.9089951,157.6622535,153.0119176,153.1737348,211.7771263,163.7702448,200.0143706,216.7928241,216.9836697,11.72873666,11.72873666,11.72873666,11.72873666,11.72873666
198.4506592,212.2094434,157.8251973,153.1625635,153.3254648,212.0896625,163.9458589,200.2154647,217.4088997,217.6361139,11.74282838,11.74282838,11.74282838,11.74282838,11.74282838
198.8204373,212.4877909,157.97724,153.303284,153.4671834,212.3787158,164.1078564,200.4027365,217.9746588,218.2357361,11.75582584,11.75582584,11.75582584,11.75582584,11.75582584
199.0777113,212.5901273,157.9837609,153.3010814,153.4658332,212.5040986,164.1948145,200.4203816,218.4267686,218.7217256,11.76416487,11.76416487,11.76416487,11.76416487,11.76416487
199.1104315,212.38597,157.7842252,153.0991467,153.2644559,212.3324694,164.1360902,200.1686602,218.6608224,218.9919955,11.76405366,11.76405366,11.76405366,11.76405366,11.76405366
199.011896,212.0776201,157.5479139,152.8637954,153.0294748,212.0467491,164.0102353,199.854755,218.7432648,219.1095654,11.76001266,11.76001266,11.76001266,11.76001266,11.76001266
198.8469657,211.7478728,157.3151128,152.6332053,152.7991502,211.7308156,163.8591197,199.542164,218.7297463,219.1282625,11.75421074,11.75421074,11.75421074,11.75421074,11.75421074
198.6519029,211.4240506,157.0933931,152.4141806,152.5803217,211.4157839,163.7013812,199.2449396,218.6572339,219.0844714,11.74763322,11.74763322,11.74763322,11.74763322,11.74763322
198.446527,211.114784,156.8840166,152.2077078,152.3739933,211.1127762,163.5455616,198.965343,218.5498647,219.0023785,11.74078775,11.74078775,11.74078775,11.74078775,11.74078775
