172138.6445,172138.6445
172142.8421,172137.0828
172142.7577,172135.308
172141.8637,172133.868
172140.8703,172132.7461
172139.944,172131.8769
172139.1218,172131.2055
172138.4042,172130.6893
172137.781,172130.2955
172137.2396,172129.9983
172136.7679,172129.7778
172136.3555,172129.6183
172135.9933,172129.5075
172135.6739,172129.4357
172135.391,172129.3952
172135.145,172129.0653
172134.6813,172128.7854
172134.2155,172128.5826
172133.8004,172128.4492
172133.4426,172128.3723
172133.1368,172128.3404
172132.8762,172128.3445
172132.6541,172128.3774
172132.4648,172128.4331
172132.3036,172128.5069
172132.1663,172128.5948
172132.0494,172128.6934
172131.9502,172128.7998
172131.866,172128.9119
172131.7947,172129.0276
172131.7347,172129.1453
172131.6843,172129.2638
172131.6423,172129.3819
172131.6076,172129.4988
172131.5792,172129.6137
172131.5564,172129.7261
172131.5383,172129.8354
172131.5246,172129.9413
172131.5145,172130.0435
172131.5076,172130.1419
172131.5037,172130.2361
172131.5022,172130.3262
172131.503,172130.4121
172131.5056,172130.4936
172131.51,172130.5709
172131.5159,172130.6439
172131.523,172130.7126
172131.5313,172130.7772
172131.5402,172130.8377
172131.5496,172130.8944
172131.5593,172130.9476
172131.5691,172130.9973
172131.579,172131.044
172131.589,172131.0879
172131.599,172131.1291
172131.609,172131.1681
172131.6191,172131.2049
172131.6292,172131.2397
172131.6393,172131.2728
172131.6494,172131.3042
172131.6596,172131.3342
172131.6698,172131.3629
172131.6801,172131.3903
172131.6904,172131.4166
172131.7007,172131.4418
172131.7111,172131.4662
172131.7216,172131.4896
172131.7321,172131.5123
172131.7426,172131.5342
172131.7532,172131.5555
172131.7638,172131.5761
172131.7745,172131.5961
172131.7852,172131.6156
172131.7959,172131.6346
172131.8067,172131.6532
172131.8174,172131.6713
172131.8282,172131.6889
172131.839,172131.7062
172131.8499,172131.7232
172131.8617,172131.7397
172131.8733,172131.7555
172132.0007,172131.7503
172132.0844,172131.714
172136.0521,172131.1986
172142.5972,172128.7579
172147.896,172124.3663
172151.9959,172118.4334
172155.0036,172111.3495
172157.203,172103.4277
172158.805,172094.9007
172159.9761,172085.9383
172160.8371,172076.6632
172161.4756,172067.1641
172161.9548,172057.5045
172162.3203,172047.7303
172162.6046,172037.8744
172162.8313,172027.9602
172163.017,172018.0047
