0,6050.090542
5484.157483,12100.18108
7144.433355,12100.1812
7347.005328,12100.17849
7451.882294,12100.17796
7507.298281,12100.17699
7555.758891,12100.17736
7594.180455,12100.17738
7625.850725,12100.17738
7651.547095,12100.17739
7672.451967,12100.17741
7689.418228,12100.1774
7703.186765,12100.1774
7714.354907,12100.1774
7723.412662,12100.1774
7730.758172,12100.17741
7736.715595,12100.17741
7741.546937,12100.17745
7745.469726,12100.17741
7748.642369,12100.17765
7751.260919,12100.17752
7753.232375,12100.17751
7755.421045,12100.17682
7755.02078,12100.17646
7762.843629,12100.17561
7707.243437,11921.81742
7668.834614,11921.81679
7668.692346,11921.81893
7666.864004,11921.81893
7666.714291,11921.81893
7666.341202,11921.81884
7666.11952,11921.81892
7665.925905,11921.81891
7665.783158,11921.81891
7665.676194,11921.8189
7665.600878,11921.81891
7665.551151,11921.81891
7665.522496,11921.81891
7665.511144,11921.81889
7665.513401,11921.8189
7665.528552,11921.81894
7665.547269,11921.81883
7665.594367,11921.81821
7665.568943,11921.81897
7665.841203,11921.81616
7665.023338,11921.81614
7668.289519,11921.81564
7656.328561,11921.81558
7701.185753,11921.81551
7321.930816,10729.63555
7053.934309,10729.6349
7047.109833,10729.63463
7031.164395,10729.6351
7027.467735,10729.63513
7022.798178,10729.6352
7019.520369,10729.63518
7016.720199,10729.6352
7014.490718,10729.63518
7012.684038,10729.63519
7011.235217,10729.63518
7010.073903,10729.63518
7009.146407,10729.63518
7008.407697,10729.63518
7007.821447,10729.63518
7007.358109,10729.63518
7006.993813,10729.63518
7006.709142,10729.63517
7006.488848,10729.63517
7006.319046,10729.63529
7006.194458,10729.63527
7006.088638,10729.6354
7006.063141,10729.63534
7005.857714,10729.6357
7007.685136,10736.71474
7013.601544,10752.19354
7023.734495,10775.3417
7037.80196,10805.42882
7055.452923,10841.72446
7076.318318,10883.49822
7100.019864,10930.01968
7126.172676,10980.55843
7154.386946,11034.38404
7184.269345,11090.76611
7215.424242,11148.97422
7247.454548,11208.27796
7279.962384,11267.9469
7312.549762,11327.25063
7344.818917,11385.45874
7376.372495,11441.84081
7406.813882,11495.66643
7435.747054,11546.20517
7462.776649,11592.72663
7487.507853,11634.50039
7509.546051,11670.79604
7528.49675,11700.88315
7543.965137,11724.03131
7555.555628,11739.51011
7562.871542,11746.58936
7565.878264,11746.58985
7567.090364,11746.58988
7568.053927,11746.58999
7568.803004,11746.58998
7569.421212,11746.58998
7569.925551,11746.58998
7570.339533,11746.58998
7570.679509,11746.58998
7570.959656,11746.58998
7571.191317,11746.58998
7571.383797,11746.58997
7571.544482,11746.58998
7571.679881,11746.58997
7571.79326,11746.58996
7571.894706,11746.58966
7571.964397,11746.58942
7572.090588,11746.58871
7571.956432,11746.58861
7572.752849,11746.5875
7570.042448,11746.58959
7580.39314,11746.58618
7541.961661,11746.58828
7685.356835,11746.58688
6465.340392,7938.487692
5561.86082,7938.487494
5524.270108,7938.487598
5469.90034,7938.487345
5458.768114,7938.488801
5445.098653,7938.488256
5435.859109,7938.488833
5427.969829,7938.488521
5421.733537,7938.488619
5416.694168,7938.488632
5412.664976,7938.488642
5409.439704,7938.488635
5406.863245,7938.488641
5404.806339,7938.488635
5403.16485,7938.488627
5401.857884,7938.488695
5400.809141,7938.488681
5400.00023,7938.488371
5399.256468,7938.487892
5399.035317,7938.486405
5397.474091,7938.486899
5401.401553,7938.487162
5385.232596,7938.487284
5444.334467,7938.487342
4949.687116,6449.042042
4567.165704,6449.042256
4544.933562,6449.042412
4522.194915,6449.04155
4517.859068,6449.041257
4512.774464,6449.04117
4509.433962,6449.041172
4506.583143,6449.041211
4504.340154,6449.04124
4502.531504,6449.041211
4501.089895,6449.041203
4499.939188,6449.041203
4499.022969,6449.041191
4498.292325,6449.041238
4497.714844,6449.04124
4497.239912,6449.041336
4496.918562,6449.040692
4496.450063,6449.040618
4496.868132,6449.038786
4494.246583,6449.039522
4503.180178,6449.038388
4469.145881,6449.040031
4595.424848,6449.038681
4121.013437,6449.039184
7924.355322,18018.84058
10378.60763,18018.84006
10387.93771,18018.84031
10532.28893,18018.84164
10576.05021,18018.84156
10629.9467,18018.84339
10669.81379,18018.84291
10703.94865,18018.84279
10731.62772,18018.8428
10754.39117,18018.84281
10772.98894,18018.84273
10788.19912,18018.84273
10800.62622,18018.84273
10810.77947,18018.84272
10819.07149,18018.8427
10825.85071,18018.84266
10831.36636,18018.84257
10835.95573,18018.84181
10839.39651,18018.84199
10843.36506,18018.84114
10842.29942,18018.84132
10857.51893,18018.83789
10809.89206,18018.83818
10994.81633,18018.83848
9393.517601,12738.50388
8314.038694,12738.50175
8304.25736,12738.50267
