6710.119947,0
6712.42118,2623.276936
6714.71587,3387.751997
6717.004028,3738.656212
6719.285663,3942.120251
6721.560787,4075.692094
6723.829409,4170.302285
6726.091541,4240.888154
6728.347192,4295.605949
6730.596374,4339.304236
6732.839097,4375.049644
6735.075371,4404.875509
6737.305206,4430.181489
6739.528614,4451.961151
6741.745605,4470.938347
6743.980378,4634.017346
6746.210313,4674.63322
6748.435415,4688.949414
6750.655691,4696.947066
6752.871144,4702.728638
6755.08178,4707.313511
6757.287604,4711.084614
6759.488622,4714.259825
6761.684839,4716.99046
6763.87626,4719.387948
6766.06289,4721.535423
6768.244735,4723.495117
6770.421799,4725.31373
6772.594089,4727.026367
6774.761609,4728.659421
6776.924364,4730.232696
6779.08236,4731.761012
6781.235602,4733.255417
6783.384096,4734.724124
6785.527845,4736.17322
6787.666857,4737.607204
6789.801136,4739.029395
6791.930686,4740.442234
6794.055515,4741.847515
6796.175625,4743.246549
6798.291024,4744.640294
6800.401716,4746.029447
6802.507707,4747.414512
6804.609001,4748.795852
6806.705604,4750.173727
6808.797521,4751.548322
6810.884758,4752.919766
6812.967319,4754.28815
6815.045211,4755.653534
6817.118437,4757.015958
6819.187003,4758.375448
6821.250916,4759.73202
6823.310179,4761.085681
6825.364798,4762.436436
6827.414779,4763.784284
6829.460126,4765.129223
6831.500845,4766.47125
6833.536941,4767.810361
6835.568419,4769.146552
6837.595285,4770.479818
6839.617544,4771.810156
6841.635201,4773.137562
6843.648261,4774.462032
6845.656729,4775.783563
6847.660612,4777.102153
6849.659913,4778.4178
6851.654639,4779.730502
6853.644794,4781.040256
6855.630384,4782.347063
6857.611414,4783.650921
6859.587889,4784.95183
6861.559814,4786.249789
6863.527195,4787.544799
6865.490038,4788.83686
6867.448346,4790.125972
6869.402126,4791.412136
6871.351382,4792.695352
6873.296121,4793.975623
6875.236346,4795.252948
6877.172064,4796.52733
6879.10328,4797.79877
6881.029999,4799.067269
6882.952225,4800.33283
6884.869965,4801.595453
6886.783224,4802.855141
6888.692007,4804.111896
6890.596318,4805.36572
6892.496164,4806.616615
6894.39155,4807.864583
6896.28248,4809.109627
6898.168961,4810.351749
6900.050997,4811.590952
6901.928593,4812.827238
6903.801755,4814.060609
6905.670489,4815.291068
6907.534798,4816.518619
6909.394689,4817.743262
6911.250167,4818.965003
6913.101237,4820.183842
6914.947904,4821.399783
6916.790174,4822.612829
6918.628051,4823.822983
6920.461541,4825.030247
6922.29065,4826.234625
6924.115382,4827.43612
6925.935743,4828.634734
6927.751738,4829.83047
6929.563372,4831.023333
6931.37065,4832.213324
6933.173578,4833.400448
6934.972161,4834.584706
6936.766405,4835.766102
6938.556313,4836.94464
6940.341893,4838.120323
6942.123148,4839.293153
6943.900084,4840.463135
6945.672707,4841.63027
6947.441021,4842.794564
6949.205032,4843.956018
6950.964746,4845.114636
6952.720166,4846.270421
6954.4713,4847.423377
6956.218151,4848.573508
6957.960725,4849.720815
6959.699028,4850.865303
6961.433064,4852.006975
6963.162839,4853.145835
6964.888358,4854.281885
6966.609626,4855.41513
6968.326649,4856.545572
6970.039432,4857.673214
6971.747979,4858.798062
6973.452297,4859.920116
6975.152391,4861.039382
6976.848265,4862.155863
6978.539925,4863.269561
6980.227377,4864.380481
6981.910625,4865.488626
6983.589674,4866.593998
6985.264531,4867.696603
6986.9352,4868.796443
6988.601686,4869.893521
6990.263995,4870.987841
6991.922132,4872.079407
6993.576102,4873.168222
6995.225911,4874.254289
6996.871563,4875.337613
6998.513064,4876.418195
7000.150419,4877.496041
7001.783634,4878.571152
7003.412713,4879.643534
7005.037662,4880.713189
7006.658487,4881.780121
7008.275191,4882.844333
7009.887782,4883.905829
7011.496263,4884.964612
7013.10064,4886.020686
7014.700919,4887.074055
7016.297104,4888.124721
7017.889201,4889.172688
7019.477215,4890.21796
7021.061151,4891.260541
7022.641015,4892.300433
7024.216812,4893.33764
7025.788547,4894.372167
7027.356225,4895.404016
7028.919851,4896.43319
7030.479431,4897.459694
7032.034971,4898.483531
7033.586474,4899.504704
7035.133947,4900.523217
7036.677395,4901.539074
7038.216823,4902.552277
7039.752236,4903.562831
7041.283639,4904.570739
7042.811039,4905.576005
7044.334439,4906.578631
7045.853845,4907.578622
7047.369263,4908.575981
7048.880697,4909.570712
7050.388153,4910.562817
7051.891637,4911.552302
7053.391153,4912.539168
7054.886706,4913.52342
7056.378303,4914.505061
7057.865947,4915.484096
7059.349645,4916.460526
7060.829402,4917.434356
7062.305222,4918.405589
7063.777112,4919.374229
7065.245075,4920.34028
7066.709119,4921.303744
7068.169247,4922.264626
7069.625466,4923.222928
7071.077779,4924.178655
7072.526193,4925.13181
7073.970713,4926.082397
7075.411345,4927.030418
7076.848092,4927.975878
7078.280961,4928.91878
7079.709956,4929.859128
7081.135084,4930.796925
7082.556349,4931.732174
7083.973756,4932.664879
7085.387312,4933.595045
7086.79702,4934.522673
7088.202886,4935.447768
7089.604916,4936.370333
7091.003115,4937.290372
7092.397487,4938.207889
7093.788039,4939.122886
7095.174775,4940.035368
7096.557701,4940.945337
7097.936822,4941.852798
7099.312143,4942.757754
7100.683669,4943.660208
7102.051406,4944.560164
7103.415359,4945.457625
7104.775533,4946.352596
7106.131933,4947.245079
7107.484566,4948.135078
7108.833434,4949.022597
7110.178546,4949.907638
7111.519904,4950.790207
7112.857515,4951.670305
7114.191384,4952.547937
7115.521516,4953.423107
7116.847916,4954.295817
7118.17059,4955.166071
7119.489542,4956.033873
7120.804779,4956.899226
7122.116305,4957.762133
7123.424125,4958.622599
7124.728246,4959.480627
7126.028671,4960.336221
7127.325407,4961.189383
7128.618458,4962.040117
7129.90783,4962.888427
7131.193527,4963.734317
7132.475556,4964.577789
7133.753922,4965.418848
7135.028629,4966.257497
7136.299684,4967.093739
7137.56709,4967.927578
7138.830854,4968.759017
7140.09098,4969.588061
7141.347475,4970.414712
7142.600343,4971.238974
7143.849589,4972.06085
7145.095219,4972.880345
7146.337237,4973.697461
7147.57565,4974.512202
7148.810462,4975.324572
7150.041679,4976.134573
7151.269306,4976.942211
7152.493348,4977.747487
7153.71381,4978.550406
7154.930698,4979.350971
7156.144016,4980.149186
7157.353771,4980.945054
7158.559967,4981.738578
7159.76261,4982.529763
7160.961705,4983.318611
7162.157256,4984.105126
7163.34927,4984.889312
7164.537751,4985.671172
7165.722705,4986.45071
7166.904138,4987.227929
7168.082053,4988.002833
7169.256457,4988.775425
7170.427355,4989.545709
7171.594752,4990.313687
7172.758653,4991.079365
7173.919063,4991.842745
7175.075989,4992.60383
7176.229434,4993.362625
7177.379404,4994.119132
7178.525905,4994.873356
7179.668942,4995.625299
7180.808519,4996.374966
7181.944643,4997.122359
7183.077318,4997.867483
7184.20655,4998.61034
7185.332344,4999.350934
7186.454704,5000.08927
7187.573638,5000.825349
7188.689149,5001.559176
7189.801242,5002.290755
7190.909924,5003.020088
7192.0152,5003.747179
7193.117074,5004.472032
7194.215551,5005.194651
7195.310638,5005.915038
7196.402339,5006.633197
7197.49066,5007.349132
7198.575606,5008.062846
7199.657182,5008.774343
7200.735393,5009.483626
7201.810244,5010.190699
7202.881742,5010.895565
7203.94989,5011.598228
7205.014695,5012.29869
7206.076161,5012.996957
7207.134294,5013.693031
7208.189099,5014.386915
7209.240581,5015.078614
7210.288746,5015.76813
7211.333598,5016.455467
7212.375144,5017.140629
7213.413387,5017.82362
7214.448334,5018.504441
7215.47999,5019.183098
7216.50836,5019.859594
7217.533449,5020.533931
7218.555263,5021.206115
7219.573806,5021.876147
7220.589084,5022.544032
7221.601102,5023.209773
7222.609866,5023.873373
7223.61538,5024.534837
7224.61765,5025.194167
7225.616681,5025.851367
7226.612479,5026.50644
7227.605048,5027.159391
7228.594394,5027.810222
7229.580523,5028.458937
7230.563438,5029.105539
7231.543146,5029.750032
7232.519652,5030.39242
7233.492962,5031.032706
7234.463079,5031.670893
7235.43001,5032.306985
7236.39376,5032.940985
7237.354334,5033.572897
7238.311737,5034.202725
7239.265974,5034.830471
7240.217052,5035.45614
7241.164974,5036.079734
7242.109747,5036.701258
7243.051375,5037.320715
7243.989864,5037.938107
7244.925219,5038.55344
7245.857446,5039.166715
7246.786548,5039.777938
7247.712533,5040.38711
7248.635404,5040.994236
7249.555167,5041.59932
7250.471829,5042.202364
7251.385392,5042.803372
7252.295864,5043.402347
7253.203249,5043.999294
7254.107552,5044.594215
7255.008779,5045.187114
7255.906934,5045.777994
7256.802024,5046.36686
7257.694054,5046.953714
7258.583028,5047.53856
7259.468951,5048.121401
7260.35183,5048.702242
7261.23167,5049.281084
7262.108474,5049.857933
7262.98225,5050.43279
7263.853002,5051.005661
7264.720735,5051.576548
7265.585455,5052.145454
7266.447166,5052.712384
7267.305875,5053.27734
7268.161586,5053.840327
7269.014304,5054.401347
7269.864035,5054.960405
7270.710785,5055.517502
7271.554557,5056.072645
7272.395358,5056.625834
7273.233193,5057.177075
7274.068067,5057.72637
7274.899985,5058.273723
7275.728952,5058.819137
7276.554974,5059.362617
7277.378056,5059.904164
7278.198204,5060.443784
7279.015422,5060.981479
7279.829715,5061.517252
7280.64109,5062.051108
7281.44955,5062.58305
7282.255102,5063.113081
7283.057751,5063.641205
7283.857502,5064.167424
7284.65436,5064.691744
7285.44833,5065.214166
7286.239418,5065.734695
7287.027628,5066.253334
7287.812967,5066.770087
7288.595439,5067.284956
7289.37505,5067.797946
7290.151805,5068.30906
7290.925709,5068.818301
7291.696767,5069.325674
7292.464984,5069.83118
7293.230367,5070.334824
7293.99292,5070.836609
7294.752647,5071.33654
7295.509556,5071.834618
7296.26365,5072.330848
7297.014935,5072.825233
7297.763417,5073.317777
7298.5091,5073.808482
7299.25199,5074.297353
7299.992092,5074.784394
7300.729411,5075.269606
7301.463952,5075.752995
7302.195721,5076.234563
7302.924724,5076.714313
7303.650964,5077.19225
7304.374448,5077.668377
7305.095181,5078.142697
7305.813167,5078.615214
7306.528413,5079.085931
7307.240923,5079.554851
7307.950703,5080.021979
7308.657758,5080.487317
7309.362093,5080.950869
7310.063713,5081.412638
7310.762624,5081.872629
7311.458831,5082.330844
7312.152339,5082.787287
7312.843154,5083.241961
7313.53128,5083.69487
7314.216723,5084.146017
7314.899488,5084.595405
7315.57958,5085.043039
7316.257005,5085.488922
7316.931768,5085.933057
7317.603874,5086.375447
7318.273328,5086.816096
7318.940135,5087.255008
7319.604302,5087.692185
7320.265832,5088.127632
7320.924732,5088.561352
7321.581007,5088.993348
7322.234661,5089.423624
7322.8857,5089.852183
7323.534129,5090.279029
7324.179954,5090.704165
7324.82318,5091.127594
7325.463812,5091.549321
7326.101854,5091.969348
7326.737314,5092.387679
7327.370195,5092.804318
7328.000503,5093.219267
7328.628243,5093.632531
7329.253421,5094.044112
7329.876041,5094.454015
7330.496109,5094.862242
7331.113631,5095.268798
7331.72861,5095.673685
7332.341054,5096.076907
7332.950966,5096.478468
7333.558353,5096.878371
7334.163219,5097.276619
7334.765569,5097.673216
7335.365409,5098.068166
7335.962745,5098.461471
7336.557581,5098.853135
7337.149922,5099.243163
7337.739775,5099.631556
7338.327143,5100.018319
7338.912033,5100.403455
7339.494449,5100.786968
7340.074397,5101.16886
7340.651882,5101.549136
7341.226909,5101.927799
7341.799484,5102.304852
7342.369612,5102.6803
7342.937298,5103.054144
7343.502547,5103.426389
7344.065364,5103.797038
7344.625756,5104.166095
7345.183726,5104.533563
7345.73928,5104.899445
7346.292424,5105.263745
7346.843163,5105.626467
7347.391502,5105.987613
7347.937446,5106.347188
7348.481,5106.705195
7349.02217,5107.061636
7349.560961,5107.416517
7350.097378,5107.76984
7350.631427,5108.121608
7351.163112,5108.471825
7351.692439,5108.820494
7352.219413,5109.16762
7352.74404,5109.513205
7353.266324,5109.857253
7353.786271,5110.199767
7354.303886,5110.54075
7354.819175,5110.880207
7355.332142,5111.21814
7355.842793,5111.554554
